Ticker,SimFinId,Fiscal_Year,Revenue,Cost_of_Revenue,Gross_Profit,Operating_Expenses,Operating_Income,Net_Interest_Expense,Net_Income_Tax,Net_Income,Common_Net_Income,Basic_Shares,Diluted_Shares,Research_Development,Depreciation_Amortization
TM-28,1016068,2021,11920000000.0,-5846000000.0,6074000000.0,-918000000.0,5156000000.0,-1401000000.0,-789000000.0,2535000000,2535000000,,,,
TM-28,1016068,2022,11293000000.0,-5122000000.0,6171000000.0,-1436000000.0,4735000000.0,-3054000000.0,-329000000.0,979000000,979000000,,,,
TM-28,1016068,2023,12144000000.0,-4179000000.0,7965000000.0,-1639000000.0,6326000000.0,-4705000000.0,-442000000.0,1460000000,1460000000,,,,
TMC,15464893,2023,,,,72389000.0,72389000.0,-516000.0,-41000.0,73699000,73699000,288643700.0,288643700.0,49849000.0,
TMC,15464893,2024,,,,81287000.0,81287000.0,2426000.0,-48000.0,81847000,81847000,321875050.0,321875050.0,50643000.0,
TMCI,11795064,2020,57365000.0,-12470000.0,44895000.0,-44040000.0,855000.0,-2777000.0,,-3668000,-4308000,50462787.0,50462787.0,-5847000.0,
TMCI,11795064,2021,94419000.0,-16888000.0,77531000.0,-94041000.0,-16510000.0,-4043000.0,,-20552000,-20748000,48415679.0,48415679.0,-10204000.0,
TMCI,11795064,2022,141838000.0,-25532000.0,116306000.0,-151150000.0,-34844000.0,-3085000.0,,-42815000,-42815000,55276834.0,55276834.0,-13584000.0,
TMCI,11795064,2023,187118000.0,-35181000.0,151937000.0,-203365000.0,-51428000.0,1559000.0,,-49527000,-49527000,60852153.0,60852153.0,-15440000.0,
TMCI,11795064,2024,209357000.0,-41093000.0,168264000.0,-223952000.0,-55688000.0,-379000.0,,-55743000,-55743000,62112037.0,62112037.0,-20589000.0,
TMDX,963380,2020,25639000.0,-9004000.0,16635000.0,-43019000.0,-26384000.0,-3985000.0,-32000.0,-28748000,-28748000,24702764.0,24702764.0,-18831000.0,
TMDX,963380,2021,30262000.0,-9103000.0,21159000.0,-60587000.0,-39428000.0,-3874000.0,-36000.0,-44215000,-44215000,27701252.0,27701252.0,-22304000.0,
TMDX,963380,2022,93459000.0,-28187000.0,65272000.0,-96709000.0,-31437000.0,-3726000.0,-66000.0,-36231000,-36231000,29556633.0,29556633.0,-26812000.0,
TMDX,963380,2023,241623000.0,-87530000.0,154093000.0,-155608000.0,-1515000.0,-10791000.0,1643000.0,-25028000,-25028000,32517372.0,32517372.0,-36055000.0,
TMDX,963380,2024,441540000.0,-179459000.0,262081000.0,-224585000.0,37496000.0,-14409000.0,-316000.0,35464000,35464000,33229953.0,35216837.0,-55968000.0,
TMHC,1234795,2020,6129320000.0,-5085101000.0,1044219000.0,-595467000.0,448752000.0,1606000.0,-74590000.0,243439000,243439000,127812000.0,129170000.0,,
TMHC,1234795,2021,7501265000.0,-5953384000.0,1547881000.0,-668342000.0,879539000.0,-3792000.0,-180741000.0,701708000,701708000,124378000.0,125770000.0,,
TMHC,1234795,2022,8224917000.0,-6132551000.0,2092366000.0,-643212000.0,1449154000.0,-17674000.0,-336428000.0,1059694000,1059694000,114982000.0,116221000.0,,
TMHC,1234795,2023,7417831000.0,-5634758000.0,1783073000.0,-698707000.0,1084366000.0,12577000.0,-248097000.0,770553000,770553000,108424000.0,110145000.0,,
TMHC,1234795,2024,8168136000.0,-6183924000.0,1984212000.0,-770498000.0,1213714000.0,-13316000.0,-269548000.0,889831000,889831000,104813000.0,106846000.0,,
TMKRU,12444528,2020,,,,-106670.0,-106670.0,,,-106670,-106670,27600000.0,6900000.0,,
TMKRU,12444528,2021,,,,-1039169.0,-1039169.0,60347.0,,8634557,8634557,6900000.0,6900000.0,,
TMKRU,12444528,2022,,,,-3913371.0,-3913371.0,3862685.0,-723378.0,7097636,7097636,26315648.0,26315648.0,,
TMO,372802,2020,32218000000.0,-16214000000.0,16004000000.0,-8111000000.0,7893000000.0,-488000000.0,-850000000.0,6375000000,6375000000,396000000.0,399000000.0,-1181000000.0,
TMO,372802,2021,39211000000.0,-19573000000.0,19638000000.0,-9413000000.0,10225000000.0,-493000000.0,-1109000000.0,7725000000,7725000000,394000000.0,398000000.0,-1406000000.0,
TMO,372802,2022,44915000000.0,-25944000000.0,18971000000.0,-10464000000.0,8507000000.0,-454000000.0,-703000000.0,6950000000,6950000000,392000000.0,394000000.0,-1471000000.0,
TMO,372802,2023,42857000000.0,-25757000000.0,17100000000.0,-9782000000.0,7318000000.0,-496000000.0,-284000000.0,5995000000,5995000000,386000000.0,388000000.0,-1337000000.0,
TMO,372802,2024,42879000000.0,-25177000000.0,17702000000.0,-9985000000.0,7717000000.0,-312000000.0,-657000000.0,6336000000,6336000000,382000000.0,383000000.0,-1390000000.0,
TMST,7962660,2020,830700000.0,-815100000.0,15600000.0,-76700000.0,-61100000.0,-12200000.0,-1200000.0,-61900000,-61900000,45000000.0,45000000.0,,
TMST,7962660,2021,1282900000.0,-1062900000.0,220000000.0,-77200000.0,142800000.0,-5900000.0,-5700000.0,171000000,171000000,45900000.0,55000000.0,,
TMST,7962660,2022,1329900000.0,-1203200000.0,126700000.0,-73800000.0,52900000.0,-600000.0,-32000000.0,65100000,65100000,45800000.0,51500000.0,,
TMST,7962660,2023,1362400000.0,-1175900000.0,186500000.0,-84600000.0,101900000.0,7100000.0,-27000000.0,69400000,69400000,43800000.0,47800000.0,,
TMST,7962660,2024,1084000000.0,-986300000.0,97700000.0,-87700000.0,10000000.0,9600000.0,-3300000.0,1300000,1300000,43200000.0,44300000.0,,
TMUS,515267,2020,68397000000.0,-28266000000.0,40131000000.0,-33077000000.0,7054000000.0,-2701000000.0,-786000000.0,3064000000,3064000000,1144206326.0,1154749428.0,,-14151000000.0
TMUS,515267,2021,80118000000.0,-36605000000.0,43513000000.0,-36621000000.0,6892000000.0,-3342000000.0,-327000000.0,3024000000,3024000000,1249272296.0,1254289170.0,,-16383000000.0
TMUS,515267,2022,79571000000.0,-36206000000.0,43365000000.0,-35258000000.0,8107000000.0,-3364000000.0,-556000000.0,2590000000,2590000000,1249763934.0,1255376769.0,,-13651000000.0
TMUS,515267,2023,78558000000.0,-30188000000.0,48370000000.0,-34129000000.0,14241000000.0,-3335000000.0,-2682000000.0,8317000000,8317000000,1185121562.0,1200286264.0,,-12818000000.0
TMUS,515267,2024,81400000000.0,-29653000000.0,51747000000.0,-33737000000.0,18010000000.0,-3411000000.0,-3373000000.0,11339000000,11339000000,1169195373.0,1173213898.0,,-12919000000.0
TMX,749230,2020,1961000000.0,-1155000000.0,806000000.0,-595000000.0,211000000.0,-83000000.0,-24000000.0,551000000,551000000,132700000.0,133000000.0,,-36000000.0
TMX,749230,2021,2045000000.0,-1193000000.0,852000000.0,-601000000.0,251000000.0,-45000000.0,-57000000.0,125000000,125000000,121200000.0,121400000.0,,-40000000.0
TNC,6767613,2020,1001000000.0,-593200000.0,407800000.0,-344100000.0,63700000.0,-17400000.0,-7400000.0,33700000,33700000,18349724.0,18635002.0,-30100000.0,
TNC,6767613,2021,1090800000.0,-652800000.0,438000000.0,-354100000.0,83900000.0,-7300000.0,-9200000.0,64900000,64900000,18499674.0,18849217.0,-32200000.0,
TNC,6767613,2022,1092200000.0,-671300000.0,420900000.0,-337400000.0,83500000.0,-7100000.0,-13200000.0,66300000,66300000,18494356.0,18697255.0,-31100000.0,
TNC,6767613,2023,1243600000.0,-715800000.0,527800000.0,-389200000.0,138600000.0,-13500000.0,-14300000.0,109500000,109500000,18509523.0,18783633.0,-36600000.0,
TNC,6767613,2024,1286700000.0,-736700000.0,550000000.0,-435700000.0,114300000.0,-9100000.0,-21100000.0,83700000,83700000,18786871.0,19096138.0,-43800000.0,
TNDM,693227,2020,498830000.0,-238310000.0,260520000.0,-268477000.0,-7957000.0,-12805000.0,1900000.0,-34382000,-34382000,60990000.0,60990000.0,-63574000.0,
TNDM,693227,2021,702799000.0,-326584000.0,376215000.0,-353562000.0,22653000.0,-6040000.0,-335000.0,15566000,15566000,63167000.0,64784000.0,-92054000.0,
TNDM,693227,2022,801217000.0,-388231000.0,412986000.0,-474795000.0,-61809000.0,-6208000.0,-1742000.0,-94594000,-94594000,64146000.0,64146000.0,-139114000.0,
TNDM,693227,2023,747718000.0,-380028000.0,367690000.0,-522170000.0,-154480000.0,-9882000.0,-2357000.0,-222611000,-222611000,64969000.0,64969000.0,-169667000.0,
TNDM,693227,2024,940203000.0,-450629000.0,489574000.0,-588701000.0,-99127000.0,-7415000.0,-4155000.0,-96025000,-96025000,65451000.0,65451000.0,-198877000.0,
TNET,797860,2020,4034000000.0,-3241000000.0,793000000.0,-425000000.0,368000000.0,-11000000.0,-85000000.0,272000000,272000000,67000000.0,68000000.0,-40000000.0,-47000000.0
TNET,797860,2021,4540000000.0,-3603000000.0,937000000.0,-482000000.0,455000000.0,-14000000.0,-103000000.0,338000000,338000000,66000000.0,67000000.0,-50000000.0,-54000000.0
TNET,797860,2022,4907000000.0,-3766000000.0,1141000000.0,-620000000.0,521000000.0,-39000000.0,-127000000.0,355000000,355000000,63000000.0,64000000.0,-73000000.0,-64000000.0
TNET,797860,2023,4994000000.0,-3820000000.0,1174000000.0,-633000000.0,541000000.0,-40000000.0,-126000000.0,375000000,375000000,57000000.0,57000000.0,-65000000.0,-72000000.0
TNET,797860,2024,5053000000.0,-4101000000.0,952000000.0,-664000000.0,288000000.0,-62000000.0,-53000000.0,173000000,173000000,50000000.0,50000000.0,-68000000.0,-75000000.0
TNGX,11818746,2020,7656000.0,,,-59856000.0,-52200000.0,108000.0,,-51972000,-51972000,87474258.0,87474258.0,-49991000.0,
TNGX,11818746,2021,37042000.0,,,-95232000.0,-58190000.0,495000.0,-292000.0,-58235000,-58235000,62108032.0,62108032.0,-77636000.0,
TNGX,11818746,2022,24860000.0,,,-135931000.0,-111071000.0,1456000.0,-54000.0,-108176000,-108176000,87820037.0,87820037.0,-105906000.0,
TNGX,11818746,2023,36527000.0,,,-150700000.0,-114173000.0,6619000.0,-134000.0,-101744000,-101744000,94572448.0,94572448.0,-115198000.0,
TNGX,11818746,2024,42069000.0,,,-187664000.0,-145595000.0,7890000.0,-208000.0,-130302000,-130302000,109226731.0,109226731.0,-143918000.0,
TNL,116466,2020,2160000000.0,-1233000000.0,927000000.0,-853000000.0,74000000.0,-185000000.0,23000000.0,-255000000,-255000000,86100000.0,86100000.0,,-126000000.0
TNL,116466,2021,3134000000.0,-1597000000.0,1537000000.0,-921000000.0,616000000.0,-195000000.0,-116000000.0,308000000,308000000,86600000.0,87400000.0,,-124000000.0
TNL,116466,2022,3567000000.0,-1760000000.0,1807000000.0,-1128000000.0,679000000.0,-189000000.0,-130000000.0,357000000,357000000,83400000.0,84200000.0,,-119000000.0
TNL,116466,2023,3750000000.0,-1817000000.0,1933000000.0,-1185000000.0,748000000.0,-238000000.0,-94000000.0,396000000,396000000,74500000.0,75000000.0,,-112000000.0
TNL,116466,2024,3864000000.0,-1836000000.0,2028000000.0,-1276000000.0,752000000.0,-235000000.0,-135000000.0,411000000,411000000,70100000.0,70700000.0,,-115000000.0
TNON,16682824,2021,160000.0,-55000.0,105000.0,-6566000.0,-6461000.0,-621000.0,,-7048000,-7048000,11.0,11.0,-1718000.0,
TNON,16682824,2022,691000.0,-1332000.0,-641000.0,-18084000.0,-18725000.0,-354000.0,,-18917000,-18917000,100.0,100.0,-2828000.0,
TNON,16682824,2023,2928000.0,-1687000.0,1241000.0,-16968000.0,-15727000.0,-21000.0,,-15581000,-15581000,227.0,227.0,-3163000.0,
TNON,16682824,2024,3277000.0,-1566000.0,1711000.0,-15477000.0,-13766000.0,-34000.0,,-13673000,-13673000,1214.0,1214.0,-2603000.0,
TNP,18722880,2020,644135000.0,-145267000.0,498868000.0,-366947000.0,131921000.0,-69508000.0,,24002000,-15070000,18768599.0,18768599.0,,-137100000.0
TNP,18722880,2021,546120000.0,-198078000.0,348042000.0,-375716000.0,-27674000.0,-30704000.0,,-151401000,-187175000,19650307.0,19650307.0,,-143253000.0
TNP,18722880,2022,860400000.0,-209890000.0,650510000.0,-393717000.0,256793000.0,-48253000.0,,202984000,168260000,27970799.0,28188064.0,,-140821000.0
TNXP,11035175,2020,,,,-50511000.0,-50511000.0,48000.0,-451000.0,-50914000,-52174000,1.0,1.0,-36157000.0,
TNXP,11035175,2021,,,,-92312000.0,-92312000.0,25000.0,,-92287000,-92287000,18.0,18.0,-68838000.0,
TNXP,11035175,2022,,,,-112091000.0,-112091000.0,,,-110218000,-116877000,1790.0,1790.0,-81876000.0,
TNXP,11035175,2023,7768000.0,-4741000.0,3027000.0,-121407000.0,-118380000.0,,,-116658000,-116658000,5333.0,5333.0,-86655000.0,
TNXP,11035175,2024,12688000.0,-7765000.0,4923000.0,-80073000.0,-75150000.0,,,-130036000,-130036000,736339.0,736339.0,-39972000.0,
TNYA,11817603,2020,,,,-38912000.0,-38912000.0,87000.0,,-38395000,-38395000,37324727.0,37324727.0,-31099000.0,
TNYA,11817603,2021,,,,-72806000.0,-72806000.0,108000.0,,-72721000,-72721000,17734166.0,17734166.0,-54393000.0,
TNYA,11817603,2022,,,,-125621000.0,-125621000.0,1954000.0,,-123665000,-123665000,44823597.0,44823597.0,-94537000.0,
TNYA,11817603,2023,,,,-131193000.0,-131193000.0,7056000.0,,-124084000,-124084000,73786126.0,73786126.0,-98038000.0,
TNYA,11817603,2024,,,,-115948000.0,-115948000.0,4737000.0,,-111129000,-111129000,84822468.0,84822468.0,-86742000.0,
TOL,200636,2020,7077659000.0,-5659957000.0,1417702000.0,-867442000.0,550260000.0,,-140277000.0,446624000,446624000,130095000.0,131247000.0,,
TOL,200636,2021,8790361000.0,-6847461000.0,1942900000.0,-922023000.0,1020877000.0,,-266688000.0,833627000,833627000,124100000.0,125807000.0,,
TOL,200636,2022,10275558000.0,-7789179000.0,2486379000.0,-977753000.0,1508626000.0,,-417226000.0,1286500000,1286500000,116771000.0,117975000.0,,
TOL,200636,2023,9994937000.0,-7360736000.0,2634201000.0,-909446000.0,1724755000.0,,-470300000.0,1372071000,1372071000,110020000.0,111008000.0,,
TOL,200636,2024,10846740000.0,-7824262000.0,3022478000.0,-982291000.0,2040187000.0,,-514445000.0,1571195000,1571195000,103653000.0,104690000.0,,
TOMZ,16281428,2020,25027637.0,-9985046.0,15042591.0,-10533801.0,4508790.0,-40623.0,-77000.0,4391167,4391167,16512126.0,18757509.0,-455046.0,-719760.0
TOST,1307361,2020,823000000.0,-683000000.0,140000000.0,-360000000.0,-220000000.0,-12000000.0,,-248000000,-249000000,199245332.0,199245332.0,-109000000.0,
TOST,1307361,2021,1705000000.0,-1391000000.0,314000000.0,-542000000.0,-228000000.0,-12000000.0,3000000.0,-487000000,-487000000,239358805.0,239358805.0,-163000000.0,
TOST,1307361,2022,2731000000.0,-2220000000.0,511000000.0,-895000000.0,-384000000.0,11000000.0,2000000.0,-275000000,-275000000,511754986.0,512243106.0,-282000000.0,
TOST,1307361,2023,3865000000.0,-3031000000.0,834000000.0,-1121000000.0,-287000000.0,37000000.0,-2000000.0,-246000000,-246000000,532000000.0,533000000.0,-358000000.0,
TOST,1307361,2024,4960000000.0,-3770000000.0,1190000000.0,-1128000000.0,62000000.0,42000000.0,-3000000.0,19000000,19000000,559000000.0,591000000.0,-351000000.0,
TPB,58275,2020,405111000.0,-215121000.0,189990000.0,-125563000.0,64427000.0,-13487000.0,-11957000.0,38192000,38192000,19398474.0,19734633.0,,
TPB,58275,2021,445471000.0,-227637000.0,217834000.0,-127513000.0,90321000.0,-20500000.0,-14040000.0,52059000,52059000,18897974.0,22364807.0,,
TPB,58275,2022,321229000.0,-143399000.0,177830000.0,-103822000.0,74008000.0,-19524000.0,-10980000.0,11641000,11641000,17899794.0,18055015.0,,
TPB,58275,2023,325064000.0,-142122000.0,182942000.0,-104327000.0,82960000.0,-14645000.0,-23999000.0,38462000,38462000,17578270.0,20467406.0,,
TPB,58275,2024,360660000.0,-159095000.0,201565000.0,-122407000.0,80832000.0,-13983000.0,-16929000.0,39809000,39809000,17734239.0,19362806.0,,
TPC,7962972,2020,5318763000.0,-4832610000.0,486153000.0,-223809000.0,262344000.0,-76212000.0,-21942000.0,108394000,108394000,50656000.0,51077000.0,,
TPC,7962972,2021,4641830000.0,-4175439000.0,466391000.0,-239587000.0,226804000.0,-69026000.0,-25632000.0,91925000,91925000,51017000.0,51369000.0,,
TPC,7962972,2022,3790755000.0,-3761143000.0,29612000.0,-234376000.0,-204764000.0,-69638000.0,75098000.0,-210009000,-210009000,51324000.0,51324000.0,,
TPC,7962972,2023,3880227000.0,-3739603000.0,140624000.0,-255221000.0,-114597000.0,-85157000.0,54957000.0,-171155000,-171155000,51845000.0,51845000.0,,
TPC,7962972,2024,4326922000.0,-4129884000.0,197038000.0,-300791000.0,-103753000.0,-89133000.0,50669000.0,-163721000,-163721000,52322000.0,52322000.0,,
TPCO,627811,2020,746250000.0,-604448000.0,141802000.0,-129587000.0,12215000.0,-773000.0,19930000.0,-39012000,-39012000,36456000.0,36456000.0,,-33834000.0
TPCS,74307,2019,16007288.0,-12868086.0,3139202.0,-2785486.0,353716.0,-296076.0,73041.0,-341569,-341569,7314673.0,7314673.0,,
TPCS,74307,2020,15595558.0,-12131274.0,3464284.0,-2841036.0,623248.0,-202337.0,-104880.0,320631,320631,7357552.0,7755346.0,,
TPCS,74307,2021,22282495.0,-18905938.0,3376557.0,-4938086.0,-1561529.0,-269375.0,192355.0,-349834,-349834,8095058.0,8095058.0,,
TPCS,74307,2022,31431614.0,-26527953.0,4903661.0,-6008881.0,-1105220.0,-355608.0,-195584.0,-979006,-979006,8595992.0,8595992.0,,
TPCS,74307,2023,31591000.0,-27473000.0,4118000.0,-8750000.0,-4632000.0,-521000.0,-1932000.0,-7042000,-7042000,8717160.0,8717160.0,,
TPH,1234796,2020,3251310000.0,-2527233000.0,724077000.0,-357025000.0,367052000.0,,-91170000.0,282207000,282207000,119355252.0,120086573.0,,
TPH,1234796,2021,3970789000.0,-2983822000.0,986967000.0,-388219000.0,610194000.0,,-156395000.0,469267000,469267000,112781663.0,113782251.0,,
TPH,1234796,2022,4299366000.0,-3162656000.0,1136710000.0,-415330000.0,770547000.0,,-190803000.0,576060000,576060000,102898423.0,104003652.0,,
TPH,1234796,2023,3669203000.0,-2850596000.0,818607000.0,-436598000.0,428010000.0,,-118164000.0,343702000,343702000,98679477.0,99695662.0,,
TPH,1234796,2024,4422673000.0,-3394472000.0,1028201000.0,-521531000.0,576867000.0,,-158898000.0,458029000,458029000,93985551.0,94912589.0,,
TPHS,9076158,2019,4631000.0,-7140000.0,-2509000.0,-10305000.0,-12814000.0,-152000.0,-128000.0,-5292000,-5292000,31915000.0,31915000.0,,-4118000.0
TPIC,180206,2022,1478739000.0,-1423198000.0,55541000.0,-32349000.0,23192000.0,-5020000.0,-32137000.0,-65305000,-124208000,41959000.0,41959000.0,,
TPIC,180206,2023,1432408000.0,-1496113000.0,-63705000.0,-28205000.0,-91910000.0,-12101000.0,-19664000.0,-201779000,-177612000,42671000.0,42671000.0,,
TPIC,180206,2024,1331131000.0,-1384130000.0,-52999000.0,-27536000.0,-80535000.0,-92420000.0,-12550000.0,-240707000,-240707000,47462000.0,47462000.0,,
TPR,331230,2020,4961400000.0,-1722100000.0,3239300000.0,-3312400000.0,-73100000.0,-60100000.0,-27900000.0,-652100000,-652100000,278600000.0,278600000.0,,
TPR,331230,2021,5746300000.0,-1664400000.0,4081900000.0,-3113900000.0,968000000.0,-71400000.0,-63100000.0,834200000,834200000,277900000.0,283000000.0,,
TPR,331230,2022,6684500000.0,-2034100000.0,4650400000.0,-3474600000.0,1175800000.0,-58700000.0,-190700000.0,856300000,856300000,264300000.0,270100000.0,,
TPR,331230,2023,6660900000.0,-1946000000.0,4714900000.0,-3542500000.0,1172400000.0,-27600000.0,-207100000.0,936000000,936000000,236400000.0,241300000.0,,
TPR,331230,2024,6671200000.0,-1781700000.0,4889500000.0,-3749400000.0,1140100000.0,-125000000.0,-195900000.0,816000000,816000000,229200000.0,233200000.0,,
TPST,11035402,2020,,,,-19298000.0,-19298000.0,,,-19208000,-19208000,34034.0,34034.0,-14389000.0,
TPST,11035402,2021,,,,-26986000.0,-26986000.0,-1282000.0,,-28302000,-28302000,291474.0,291474.0,-17166000.0,
TPVG,10656482,2020,91184000.0,,,-43330000.0,47854000.0,,,35307000,35307000,30566000.0,30566000.0,,
TPVG,10656482,2021,87392000.0,,,-46288000.0,41104000.0,,,76558000,76558000,30936000.0,30936000.0,,
TPVG,10656482,2022,119424000.0,,,-55869000.0,63555000.0,,,-20070000,-20070000,32690000.0,32690000.0,,
TPX,686753,2020,3676900000.0,-2038500000.0,1638400000.0,-1122700000.0,515700000.0,-77000000.0,-102600000.0,348800000,348800000,207900000.0,212300000.0,,
TPX,686753,2021,4930800000.0,-2772100000.0,2158700000.0,-1277000000.0,881700000.0,-66300000.0,-198300000.0,624500000,624500000,195800000.0,203400000.0,,
TPX,686753,2022,4921200000.0,-2871600000.0,2049600000.0,-1390100000.0,659500000.0,-103000000.0,-119000000.0,455700000,455700000,174900000.0,180300000.0,,
TPX,686753,2023,4925400000.0,-2796700000.0,2128700000.0,-1544500000.0,584200000.0,-129900000.0,-103400000.0,368100000,368100000,172200000.0,177300000.0,,
TPX,686753,2024,4930900000.0,-2750800000.0,2180100000.0,-1564800000.0,615300000.0,-134800000.0,-118600000.0,384300000,384300000,173600000.0,178200000.0,,
TR,527072,2020,471063000.0,-300702000.0,170361000.0,-112117000.0,58244000.0,,-17288000.0,58995000,58995000,77105637.0,77105637.0,,
TR,527072,2021,570776000.0,-371535000.0,199241000.0,-132108000.0,67133000.0,,-20421000.0,65326000,65326000,75683714.0,75683714.0,,
TR,527072,2022,686970000.0,-454239000.0,232731000.0,-121976000.0,110755000.0,,-22249000.0,75937000,75937000,78171010.0,78171010.0,,
TR,527072,2023,769365000.0,-512525000.0,256840000.0,-155012000.0,101828000.0,,-28008000.0,91912000,91912000,74079464.0,74079464.0,,
TR,527072,2024,723217000.0,-470037000.0,253180000.0,-152675000.0,100505000.0,,-40063000.0,86827000,86827000,73459600.0,73459600.0,,
TRC,669774,2020,37830000.0,-44577000.0,-6747000.0,,-6747000.0,,-829000.0,-740000,-740000,26205923.0,26346450.0,,
TRC,669774,2021,55613000.0,-55873000.0,-260000.0,,-260000.0,,-3821000.0,5348000,5348000,26351254.0,26514943.0,,
TRC,669774,2022,79217000.0,-65488000.0,13729000.0,,13729000.0,,-7393000.0,15808000,15808000,26343352.0,26414014.0,,
TRC,669774,2023,44739000.0,-48438000.0,-3699000.0,,-3699000.0,,-2323000.0,3265000,3265000,26706824.0,26706824.0,,
